doc_id,document,query,label,annotation_id,label_id,exp_split
1761554,"""The NAFTA ruling confirms that Canadian producers dump lumber in to the U.S. market,"" Rusty Wood, chairman of the coalition, said in a release.","""The NAFTA ruling confirms that Canadian producers dump lumber into the U.S. market,"" said Rusty Wood, chairman of the Coalition for Fair Lumber Imports.
",1,1761554_1761455,paraphrase,train
1614277,"""No data exists to indicate that the situation with repair stations poses a safety concern.""","However, FAA spokeswoman Kathleen Bergen said no data indicate that the situation poses safety problems.
",1,1614277_1614170,paraphrase,train
2566958,"Doctors have advised that the boy get chemotherapy, but Daren and Barbara Jensen have refused, fearing the treatment would stunt Parker's growth and leave him sterile.","Daren and Barbara Jensen refused to heed doctors' recommendation of chemotherapy, fearing the treatment would stunt Parker's growth and leave him sterile.
",1,2566958_2567329,paraphrase,train
2151806,IAAF council member Jose Maria Odriozola said Drummond should be excluded from the championships.,"""I have proposed to the [IAAF] council that Drummond be excluded from the championships.""
",1,2151806_2151276,paraphrase,train
672288,"Combined, the companies will have about 2.8 billion in annual revenues, 13,000 employees and more than 11,000 customers in 150 countries.","The deal creates a company with about 2.8bn in annual revenues with 13,000 employees and 11,000 customers.
",0,672288_672347,semantic equivalence,train
3050971,"As a teen, he stabbed a 6-year-old boy, nearly killing him, for no apparent reason.","He also told investigators that when he was in his mid-teens, he stabbed a 6-year-old boy for no apparent reason.
",1,3050971_3051204,paraphrase,train
725121,"""For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents,"" according to extracts leaked yesterday.","""For me, the Lewinsky imbroglio seemed like just another vicious scandal manufactured by political opponents.""
",1,725121_725587,paraphrase,train
2324709,Labor Department analysts think the payroll statistics from the survey of businesses provide a more accurate picture of the economy because the survey figures are based on a larger sample.,"The analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample.
",1,2324709_2325029,paraphrase,train
2040232,"Only 66 years old, Brooks was killed on Monday, Aug. 11, 2003 in an automobile accident in his native Minnesota.","When Brooks was killed in an automobile accident Monday in Minnesota, Taylor lost a good friend.
",0,2040232_2039692,semantic equivalence,train
1912532,"Prince is replacing Sanford ""Sandy"" Weill, who will remain Citigroup's chairman.","Prince, who heads Citigroup's global corporate and investment bank, is replacing Sanford Weill as CEO.
",0,1912532_1912656,semantic equivalence,train
445422,"Mohcine Douali, who lives in the centre of Algiers, said: ""It was a great shock.","""It was a great shock,"" said Mohcine Douali, who lives in central Algiers.
",1,445422_445299,paraphrase,train
67955,"""But the First Amendment does not shield fraud,"" Justice Ruth Bader Ginsburg wrote for the court.","""The First Amendment does not shield fraud,"" Justice Ruth Bader Ginsburg wrote for the court in Madigan v. Telemarketing Associates, No. 01-1806.
",0,67955_67994,semantic equivalence,train
2733813,"Whether it works out, timewise, that I can march with all four ... we'll see what happens,"" he said.","Whether it works out timewise with all four, I don't know but we will see what happens.""
",1,2733813_2733802,paraphrase,train
3033679,"""The strength of demand for credit increases the danger associated with delaying (a rate rise) that is called for on general macroeconomic grounds,"" Mr Macfarlane said.","The strength of demand for credit increases the danger associated with delaying a tightening of policy that is called for on general macroeconomic grounds.""
",1,3033679_3033652,paraphrase,train
1163538,"But while the prime minister's trial judders to a halt, his co-defendants in the same case are not protected.","While he is now spared that threat, his co-defendants in the same case are not protected.
",1,1163538_1163992,paraphrase,train
114464,Cubs manager Dusty Baker sees his slugger struggling.,"""Tonight he was an offensive catcher,"" Cubs manager Dusty Baker said.
",0,114464_114645,semantic equivalence,train
2438109,"Since it was launched, the SiteFinder service has come under increasing criticism from users and analysts who say that VeriSign has overstepped its authority.","Since it was launched Monday, the SiteFinder service has drawn widespread criticism from Internet users who complain that VeriSign has overstepped its authority.
",1,2438109_2437946,paraphrase,train
1730708,"His 1996 Chevrolet Tahoe was found abandoned in a Virginia Beach, Va., parking lot June 25.","His sport utility vehicle was found June 25, abandoned without its license plates in Virginia Beach, Va.
",1,1730708_1730772,paraphrase,train
3022381,"Without comment, the court declined to hear suspended Alabama Chief Justice Roy Moore's appeals.","The defeat for suspended Alabama Chief Justice Roy Moore was expected.
",0,3022381_3022308,semantic equivalence,train
1039676,Former chief financial officer Franklyn M. Bergonzi pleaded guilty to one count of conspiracy on June 5 and agreed to cooperate with prosecutors.,"Last week, former chief financial officer Franklyn Bergonzi pleaded guilty to one count of conspiracy and agreed to cooperate with the government's investigation.
",1,1039676_1039623,paraphrase,train
342112,"The Modesto Bee and NBC were notified their calls had been intercepted, Goold said.","Journalists were not the only people notified that their phone calls had been intercepted.
",0,342112_342381,semantic equivalence,train
3090804,"My view is these al-Qaeda terrorists - and I believe it was al-Qaeda - would prefer to have many such events.""","""My view is that these Al Qaeda terrorists -- and I believe it was Al Qaeda -- would prefer to have many such events.""
",1,3090804_3090985,paraphrase,train
1600352,Steverson said Williams was known as a racist who did not like Blacks.,"Steverson said Williams, who was white, was a racist.
",0,1600352_1600447,semantic equivalence,train
2587656,Iraqi police opened fire in downtown Baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for.,"Iraqi police opened fire in downtown Baghdad Wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers, police said.
",0,2587656_2587753,semantic equivalence,train
3395489,The court's 1992 decision reaffirmed the basic findings of Roe protecting abortion choice but lessened the standards of protection guaranteed to women by Roe.,"In a 1992 case, the Supreme Court reaffirmed the basic findings of Roe protecting abortion choice, but lessened the standards of protection guaranteed to women by Roe.
",1,3395489_3395451,paraphrase,train
1089349,The latest quarter's profit was a penny above of the average estimate as compiled by Thomson First Call.,"The earnings beat by a penny the consensus estimate of analysts surveyed by Thomson First Call.
",1,1089349_1089335,paraphrase,train
556146,"More than 60 percent of the company's 1,000 employees were killed in the attack.","More than 60 per cent of its 1,000 employees at the time were killed.
",1,556146_556044,paraphrase,train
1263434,Only two bidders of the six have expressed interest in the whole pie - oil tycoon Marvin Davis and Seagram heir Edgar Bronfman Jr.,"Only two of the bidders have so far expressed interest in buying all the assets -- Davis and Bronfman.
",1,1263434_1263562,paraphrase,train
